Word,Score
chair,0.7990485210442682
hearing,0.7990485210442682
research,0.7984516003022029
try,0.7977086358659236
alumni,0.7975846798245738
heian,0.7973265101474423
factory,0.7973265101474423
portable,0.7973265101474423
voiced,0.7973265101474423
own,0.7971415236904076
cardinals,0.796817492324405
soviets,0.7958812735955936
triangle,0.7950402793845223
teaching,0.7950402793845223
strategic,0.7950402793845223
suspended,0.7950402793845223
admiral,0.7950402793845223
acquire,0.7945359786259828
decree,0.7943095546405661
added,0.7937648766792142
ceo,0.7935912300117064
chart,0.7927004008313919
placed,0.7910662980902585
insect,0.7910275006981003
hot,0.7897492536625221
identified,0.7892712724536985
parks,0.7886418490803526
offered,0.787938888132756
guardian,0.7871265862012691
refuge,0.7871265862012691
covering,0.7871265862012691
legacy,0.7871265862012691
cypriot,0.7871265862012691
yaroslav,0.7871265862012691
embassy,0.7871265862012691
monuments,0.7871265862012691
counted,0.7871265862012691
driver,0.7871265862012691
enterprises,0.7871265862012691
alliance,0.7871265862012691
banner,0.7871265862012691
debated,0.7871265862012691
score,0.7867698511042249
flight,0.7857388154505907
homosexual,0.785235442391543
collapsed,0.785235442391543
peace,0.7850161291213817
path,0.7849920887641584
sees,0.783776947484701
navy,0.783776947484701
sponsor,0.783776947484701
emergency,0.783776947484701
bought,0.7829924501610912
appoint,0.7828683344026046
province,0.7821619269728939
claimed,0.7807536250860868
big,0.780121362219657
meeting,0.7801182568571947
describe,0.7795068319409643
beidou,0.7793498372920851
melting,0.7793498372920851
sunk,0.7793498372920851
vietnamese,0.7793498372920851
sparked,0.7793498372920851
purchasing,0.7793498372920851
cholera,0.7793498372920851
fortress,0.7793498372920851
les,0.7793498372920851
nicknamed,0.7793498372920851
gospels,0.7793498372920851
conventions,0.7793498372920851
transferred,0.7793498372920851
drafted,0.7793498372920851
counsel,0.7793498372920851
formula,0.7793498372920851
sunshine,0.7793498372920851
platinum,0.7793498372920851
lowering,0.7793498372920851
station,0.7791699475952623
debut,0.7772149129673844
fungi,0.7769734356069651
enacted,0.77655578544446
permitted,0.7755126581331477
donate,0.7755126581331477
collected,0.7755126581331477
yield,0.7742433029172697
clergy,0.7742433029172697
oversee,0.7742433029172697
gauge,0.7742433029172697
disputes,0.7742433029172697
adhere,0.7742433029172697
starting,0.774241158084727
long,0.7740955687710641
works,0.773802919557077
hydride,0.7732283485249176
remember,0.7732283485249176
rolling,0.7732283485249176
upstream,0.7732283485249176
atlas,0.7732283485249176
supplies,0.7732266742876346
demographic,0.7732266742876346
advocated,0.7732266742876346
papermaking,0.7732266742876346
reserves,0.7723947502839262
supposed,0.7721551435804814
school,0.7710469611911968
storm,0.7706290693639405
estimates,0.7703437707962479
found,0.7698205808588191
industrial,0.7691928290130138
sovereignty,0.7691928290130138
ending,0.7691928290130138
box,0.7671903206448684
retail,0.7665095065529053
leave,0.7661830901832467
permanent,0.7657462082851403
design,0.7644337212380363
requested,0.7642045065086203
distinguishes,0.7642045065086203
overturned,0.7642045065086203
decreases,0.7642045065086203
install,0.7642045065086203
w,0.7642045065086203
hebrew,0.7642045065086203
suffered,0.7642045065086203
sugar,0.7641140545540274
regulation,0.7641140545540274
series,0.7630970961167981
ruled,0.76276746678298
greatest,0.7624671354416623
theater,0.7624233236147429
decided,0.7622688025356508
historian,0.7611113046383287
fashion,0.7611113046383285
training,0.7608566146443208
outcome,0.7607327460318964
fiction,0.7607327460318963
airports,0.7598403047164004
professor,0.7586638628883695
absorb,0.7578784625383954
testing,0.7573457698232661
federalism,0.7567267832986447
spectrum,0.7561951946756951
estate,0.7553754125614287
exiled,0.7553754125614287
municipal,0.7553754125614287
remote,0.7553754125614287
establishment,0.7553754125614287
opposing,0.7553754125614287
management,0.7544062039636578
usb,0.7543985847570858
extend,0.7539077602381062
bases,0.7538275145266043
8th,0.7538275145266043
initiative,0.7531979910695014
charter,0.7526269564427315
achieved,0.7522121733341474
dance,0.7507128731663414
foreign,0.7505823955275254
mountain,0.7504928681718372
head,0.7498967700130291
existed,0.74959525725948
hat,0.74959525725948
polar,0.74959525725948
everyday,0.74959525725948
rabbi,0.74959525725948
grid,0.74959525725948
phased,0.74959525725948
lectures,0.74959525725948
handling,0.74959525725948
minted,0.74959525725948
governors,0.74959525725948
goring,0.74959525725948
lasting,0.74959525725948
senators,0.74959525725948
baseball,0.74959525725948
livestock,0.74959525725948
harder,0.74959525725948
half,0.7490241377778055
champions,0.7486345514120754
comics,0.7485469050931131
armenian,0.7478061583312325
studies,0.7475981218010608
wire,0.747584679824574
on,0.747584679824574
license,0.747584679824574
11th,0.7469500388278212
stops,0.7467366074830679
hired,0.7455178428108284
wide,0.7452176541661317
last,0.7452168433137968
won,0.7452054425322316
banned,0.7444131797881748
secret,0.7441942138263227
dye,0.7441942138263227
supports,0.7441942138263227
riots,0.7441942138263227
access,0.7437685025501185
back,0.7430265316319856
give,0.7428738499643659
purchases,0.7424875695421236
village,0.7424875695421236
papacy,0.7424875695421236
cuban,0.7424875695421236
advances,0.7424875695421236
bostons,0.7424875695421236
governed,0.7424875695421236
sultanate,0.7424875695421236
attempts,0.7424875695421236
alaskan,0.7424875695421236
proved,0.7424875695421236
missile,0.7424875695421236
grouping,0.7424875695421236
statistical,0.7424875695421236
community,0.742089115642632
received,0.7412466905234424
lighting,0.7403837854749895
naval,0.739480936716638
arms,0.7391385203526044
singers,0.7382848661434506
headquartered,0.7382848661434506
road,0.7370484525801072
division,0.7365739788877982
office,0.7359858024909568
lower,0.7358086302016541
shaped,0.7355085815538398
modeled,0.7355085815538398
praised,0.7355085815538398
utilized,0.7355085815538398
chancellor,0.7355085815538398
trained,0.7355085815538398
campus,0.7351349644266252
scriptures,0.7345299214394703
static,0.7345299214394703
waters,0.7345299214394703
latitudes,0.7345299214394703
u,0.7345299214394703
worms,0.7345299214394703
cook,0.7345299214394703
intermediate,0.7345299214394703
republic,0.7325725307646358
victorias,0.7322081136521601
cable,0.7320666900931938
iron,0.7319023666248313
declined,0.7308095044469498
question,0.7308095044469498
southwestern,0.7286561673702678
hand,0.7281342378690551
debate,0.7259579328280019
define,0.725680958765054
route,0.7254230207665604
balance,0.725375928405144
enforce,0.7253759284051439
create,0.725338273984373
function,0.724722835489541
published,0.7238378469140184
leagues,0.7230020642792742
electric,0.7229729016534555
fill,0.7228578977329688
transition,0.7228578977329688
edict,0.7228578977329688
hire,0.7228578977329688
elementary,0.7228578977329688
mission,0.7219280948873623
lift,0.7219280948873623
horn,0.7219280948873623
distributed,0.7219280948873623
retain,0.7219280948873623
communism,0.7219280948873623
triggered,0.7219280948873623
essay,0.7219280948873623
deals,0.7219280948873623
forgotten,0.7219280948873623
hear,0.7219280948873623
prussian,0.7219280948873623
fort,0.7219280948873623
farms,0.7219280948873623
additive,0.7219280948873623
subway,0.7219280948873623
territorial,0.7219280948873623
clans,0.7219280948873623
argued,0.7219280948873623
strings,0.7219280948873623
ricans,0.7219280948873623
returned,0.7219280948873623
tennis,0.7219280948873623
protest,0.7219280948873623
arctic,0.7219280948873623
remained,0.7219280948873623
slower,0.7219280948873623
bomber,0.7219280948873623
achievement,0.7219280948873623
die,0.7214460516021879
concert,0.7212798655525016
special,0.7196707003077857
performing,0.7193856441631259
protected,0.7188644167460458
expected,0.7175106531195437
development,0.7173198099853421
spoken,0.7172724540334685
convinced,0.7167256591148785
minimum,0.7166336117927454
metropolitan,0.7162583911075449
voice,0.7150308246386026
expand,0.715008644525833
bureau,0.714015280437867
unicode,0.7139205246400611
churches,0.7138819675805314
achieve,0.7137795156223146
executed,0.7131467486384921
athletic,0.7131467486384921
art,0.7127132755397999
easy,0.7124371980998184
relative,0.7120640548905479
eye,0.710676853856123
apply,0.709825885194168
maintain,0.7094824964516371
protestantism,0.7088356733321961
phase,0.7086419287666813
rule,0.7083330068446958
cd,0.7082772165975041
broken,0.7073436679636536
independent,0.7069030810118928
peasants,0.7062740891876007
director,0.7062740891876007
oral,0.7062740891876007
poll,0.7062740891876007
dean,0.7052910530145211
killed,0.7050346503728375
intelligence,0.7045767128725936
colony,0.7045767128725936
released,0.7044945256234068
required,0.7039008902673268
breeds,0.7024665512903903
varied,0.7024665512903903
moves,0.7024665512903903
experiences,0.7024665512903903
ill,0.7024665512903903
potential,0.7024665512903903
crimean,0.7024665512903903
reaches,0.7024665512903903
confirm,0.7024665512903903
fault,0.7024665512903903
healing,0.7024665512903903
shifted,0.7024665512903903
uses,0.7012512332815153
holocaust,0.6998428398862386
interference,0.6998428398862386
firmware,0.6998428398862386
orient,0.6998428398862386
terminals,0.6998428398862386
downstream,0.6998428398862386
downtown,0.6997722217733069
point,0.6987345571900132
accept,0.6977652006354234
health,0.6977652006354234
mounted,0.6962122601251458
trips,0.6962122601251458
telegraph,0.6962122601251458
municipality,0.6962122601251458
abuse,0.6962122601251458
historic,0.6962122601251458
spreading,0.6962122601251458
interview,0.6962122601251458
qualify,0.6962122601251458
appearances,0.6962122601251458
cooled,0.6962122601251458
disappeared,0.6962122601251458
streaming,0.6962122601251458
designated,0.6952931325325005
science,0.6951360991052256
rare,0.6942238353636753
sought,0.693127415328288
write,0.6928487479876282
detect,0.691289869405789
succeed,0.691289869405789
piano,0.691289869405789
motion,0.691289869405789
implemented,0.691289869405789
tracks,0.6906950555920002
network,0.6902188494519006
italian,0.6900703653284017
fought,0.6897501750585195
causes,0.6896777025840459
car,0.6880476235340796
treated,0.6880476235340796
bring,0.6869744606385821
commonwealth,0.6868088934028035
penguin,0.6840384356390417
suppressed,0.6840384356390417
solder,0.6840384356390417
lexicon,0.6840384356390417
phonograph,0.6840384356390417
lamb,0.6840384356390417
collections,0.6840384356390417
ny,0.6840384356390417
instructed,0.6840384356390417
implied,0.6840384356390417
admit,0.6840384356390417
summits,0.6840384356390417
tied,0.6840384356390417
lesser,0.6840384356390417
sleep,0.6840384356390417
infectious,0.6840384356390417
apartheid,0.6840384356390417
innovations,0.6840384356390417
greenhouse,0.6840384356390417
understood,0.6840384356390417
unitary,0.6840384356390417
assess,0.6840384356390417
radicals,0.6840384356390417
weekend,0.6840384356390417
toilet,0.6840384356390417
duty,0.6840384356390417
nucleus,0.6840384356390417
silent,0.6840384356390417
viewing,0.6840384356390417
guest,0.6840384356390417
costa,0.6840384356390417
donkey,0.6840384356390417
marian,0.6840384356390417
inner,0.6840384356390417
mtdna,0.6840384356390417
started,0.6840384356390417
uphold,0.6840384356390417
evacuation,0.6840384356390417
fricative,0.6840384356390417
certificate,0.6840384356390417
broad,0.6838104214057896
adult,0.6836502762087677
faith,0.6819353204567525
nobility,0.6815892897202809
internet,0.6812908868842176
state,0.6812336235310097
smooth,0.6784070909375675
heart,0.678114052360606
peak,0.677711936677472
labor,0.6774298169659507
independence,0.6769571098436682
saying,0.676941869780886
salt,0.676941869780886
compact,0.676941869780886
centered,0.676941869780886
traced,0.6751914401458716
magazine,0.6748683151463847
boom,0.6746799231474564
pump,0.6746799231474563
looks,0.6722948170756379
delivery,0.6722948170756379
clay,0.6722948170756379
merchant,0.6722948170756379
revival,0.6722948170756379
innovation,0.6722948170756379
celebrity,0.6722948170756379
recovery,0.6722948170756379
repeats,0.6722948170756379
lifetime,0.6722948170756379
presbyterianism,0.6722948170756379
capitol,0.6722948170756379
competed,0.6722948170756379
authority,0.671373338267876
education,0.6711857774841924
relations,0.6710198427453182
rights,0.6706213512679031
publish,0.6693248418965555
printed,0.6692048299555525
company,0.669196015245675
contracts,0.6685644431995964
highways,0.6685644431995964
consumed,0.6685644431995964
hall,0.668127333843614
buddhism,0.666982128013619
geological,0.6665783579949205
playing,0.6665783579949205
sky,0.6665783579949205
defended,0.6665783579949205
op,0.6665783579949205
watt,0.6665783579949205
invested,0.6665783579949205
sphere,0.6665783579949205
bath,0.6665783579949205
presidential,0.6650368524023752
felt,0.66493326750643
broadcasts,0.6619760641115652
overall,0.6609623351442084
practiced,0.6609623351442084
patent,0.6603401900274277
capital,0.6595475435341784
classify,0.659459211658581
sure,0.659459211658581
frequency,0.6593758812786992
disk,0.6583514224564075
singles,0.6583514224564075
hastings,0.6583514224564075
aspirated,0.6567431466322969
daylight,0.6565402813869459
practice,0.6565051302814102
speed,0.655818980993116
film,0.6558075192959022
strategy,0.6550239908788728
employed,0.6546640527143931
space,0.6545086953598618
linked,0.6525034208523318
reduce,0.6512565415918374
seize,0.6500224216483541
enhance,0.6500224216483541
readings,0.6500224216483541
tort,0.6500224216483541
bros.,0.6500224216483541
duchamp,0.6500224216483541
fired,0.6500224216483541
collector,0.6500224216483541
contested,0.6500224216483541
eras,0.6500224216483541
uranyl,0.6500224216483541
pulping,0.6500224216483541
experimented,0.6500224216483541
hierarchy,0.6500224216483541
sustained,0.6500224216483541
divorce,0.6500224216483541
twain,0.6500224216483541
rationalism,0.6500224216483541
arcade,0.6500224216483541
conducting,0.6500224216483541
benefited,0.6500224216483541
fan,0.6500224216483541
delegates,0.6500224216483541
crossed,0.6500224216483541
kermes,0.6500224216483541
rendering,0.6500224216483541
grammar,0.6500224216483541
scholarship,0.6500224216483541
rhythm,0.6500224216483541
craft,0.6500224216483541
evolutionary,0.6500224216483541
basilica,0.6500224216483541
steam,0.6500224216483541
yard,0.6500224216483541
belonged,0.6500224216483541
mi,0.6500224216483541
explosion,0.6500224216483541
psychological,0.6500224216483541
lady,0.6500224216483541
buying,0.6500224216483541
authorize,0.6500224216483541
filmed,0.6500224216483541
transactions,0.6500224216483541
puritans,0.6500224216483541
painters,0.6500224216483541
teh,0.6500224216483541
prosperity,0.6500224216483541
mills,0.6500224216483541
blues,0.6500224216483541
ink,0.6500224216483541
adjusted,0.6500224216483541
cafe,0.6500224216483541
peel,0.6500224216483541
official,0.647614009333448
digital,0.6469663083308032
holy,0.6460174789535751
bomb,0.6449742087569881
ashkenazi,0.644694043811662
edition,0.6442142137378307
favor,0.6440900537369725
campaign,0.6438512055893127
clause,0.6436394131461666
grow,0.6429290308978279
contrast,0.6422064220541267
orbit,0.6409441847875287
nigerian,0.6409441847875287
buddhist,0.6409441847875287
empress,0.6402064333604701
font,0.6402064333604701
thin,0.6402064333604701
5th,0.6402064333604701
loyal,0.6402064333604701
sutras,0.6395563653739031
absolute,0.6395563653739031
personnel,0.6395563653739031
doctor,0.6394571324851641
cancer,0.6394571324851641
senior,0.6373874992221911
sacrifice,0.6373874992221911
stand,0.6369689225684281
kill,0.6369241933371904
ran,0.6355097379726913
stopped,0.6343095546405662
sunlight,0.6343095546405662
le,0.6338054550605168
good,0.6337560450089279
constitutional,0.6329208984823799
academic,0.6329208984823799
involved,0.6324103223475187
elected,0.6318502400093088
uprising,0.6311718053929062
issue,0.6299884652355674
transmit,0.6292492238560345
foster,0.6292492238560345
petition,0.6292492238560345
structural,0.6292492238560345
field,0.6275144092751657
heat,0.6274870314454437
current,0.6272083837804512
hard,0.6260329487678824
regional,0.625923131656436
criticize,0.6252624052234231
institutes,0.6252624052234231
super,0.6241525536154293
urban,0.6230433996216712
average,0.6228572430778732
related,0.6219899668101283
equal,0.6219540591249576
railways,0.6219041416291193
enact,0.6219041416291193
officers,0.6219041416291193
markets,0.6219041416291193
send,0.6207715049491841
emit,0.6193821946787638
relied,0.6193821946787638
containers,0.6193821946787638
tenure,0.6193821946787638
ion,0.6193821946787638
wireless,0.6193821946787638
admissions,0.6193821946787638
sailed,0.6193821946787638
capella,0.6193821946787638
cedar,0.6193821946787638
mines,0.6193821946787638
recovered,0.6193821946787638
sample,0.6193821946787638
sacred,0.6193821946787638
paradox,0.6193821946787638
strips,0.6193821946787638
peripheral,0.6193821946787638
unions,0.6193821946787638
finland,0.6193821946787638
mayan,0.6193821946787638
prohibition,0.6193821946787638
imports,0.6193821946787638
blind,0.6193821946787638
creed,0.6193821946787638
pragmatism,0.6193821946787638
cdps,0.6193821946787638
ms,0.6193821946787638
desired,0.6193821946787638
rhythmic,0.6193821946787638
habeas,0.6193821946787638
methane,0.6193821946787638
per,0.6193821946787638
thicker,0.6193821946787638
submarine,0.6193821946787638
diode,0.6193821946787638
lacks,0.6193821946787638
bengal,0.6193821946787638
solar,0.618464548441138
bar,0.6180038597674269
speeds,0.6180038597674269
towers,0.6180038597674269
voted,0.6161661934005355
reference,0.6160878791650712
ask,0.6159542333677179
worked,0.6157667047517474
incident,0.6152538910563409
intellectual,0.6152538910563409
minority,0.6149387679628926
protestant,0.6145715612236267
walking,0.6143694458867568
midtown,0.6143694458867568
wet,0.6143694458867568
relocate,0.6136190195993708
lamps,0.6136190195993708
belt,0.6136190195993708
bus,0.6121961274908337
judges,0.611643984377256
trophy,0.6098403047164004
nationalism,0.6098403047164004
pure,0.6098403047164004
granting,0.6098403047164004
ninth,0.6098403047164004
shortest,0.6098403047164004
sociology,0.6098403047164004
arrival,0.6098403047164004
duck,0.6098403047164004
corporate,0.6098403047164004
calling,0.6098403047164004
guaranteed,0.6098403047164004
guns,0.6071716548713029
folk,0.6071716548713029
speaking,0.6063690964523305
trading,0.6057872139132228
citizen,0.6054266419690637
stage,0.6053663132628507
employee,0.6052912052261445
benefits,0.6051865766334206
umayyads,0.6051865766334206
editor,0.6051865766334206
technology,0.6038497569409083
composers,0.6024308020404452
democracy,0.600608575413187
expelled,0.600608575413187
starred,0.5993142373098092
contributed,0.5969995167604552
islamic,0.596826070382582
iranian,0.5949898952560515
drug,0.5948328650299265
rules,0.5947477257682177
anti,0.59414116901223
wing,0.5934003486044382
publications,0.5928251064639408
step,0.5925455431928193
reflections,0.5916727785823275
launching,0.5916727785823275
politics,0.5916727785823275
cooperative,0.5916727785823275
statutes,0.5916727785823275
bilingual,0.5916727785823275
meaning,0.5916727785823275
bachelor,0.5916727785823275
gravity,0.5916727785823275
photos,0.5916727785823275
sorts,0.5916727785823275
fix,0.5916727785823275
unite,0.5916727785823275
du,0.5916727785823275
childhood,0.5916727785823275
humanity,0.5916727785823275
canton,0.5916727785823275
finite,0.5916727785823275
prepare,0.5916727785823275
deploy,0.5916727785823275
card,0.5916727785823275
patriarch,0.5916727785823275
leopold,0.5916727785823275
will,0.5916727785823275
emerged,0.5916727785823275
laden,0.5916727785823275
dying,0.5916727785823275
wage,0.5916727785823275
functioning,0.5916727785823275
airing,0.5916727785823275
muscle,0.5916727785823275
traveled,0.5916727785823275
physician,0.5916727785823275
salvadorans,0.5916727785823275
mine,0.5907239186406502
loop,0.5907239186406502
marketing,0.5907239186406502
notes,0.5907239186406502
marvel,0.5891692657203664
side,0.5887785320342764
renaissance,0.5864477034453908
institute,0.5861305430589643
fuel,0.5859841250959646
agreement,0.5855359729115419
hispanic,0.5851569902762294
low,0.5839882841989167
divided,0.5834828118968318
scholar,0.5830194167347008
female,0.5825537864687262
measured,0.5821234801200702
destroy,0.5820482877820478
safety,0.5813214987637028
unaspirated,0.5796354087834323
sport,0.5791570185517446
sumerian,0.5787946246321198
prove,0.5787946246321198
grecian,0.5787946246321198
goods,0.5787946246321198
eating,0.5787946246321198
accused,0.5779576184299017
plate,0.574828144380386
updated,0.5746356978376794
jump,0.5746356978376794
del,0.5746356978376794
hotels,0.5746356978376794
stock,0.5746356978376794
infected,0.5746356978376794
arrest,0.5746356978376794
multi,0.5720047269077524
winners,0.5713549744279549
images,0.5713549744279549
row,0.5708584580574011
quarter,0.570401499427012
dynasty,0.5699613760403499
rid,0.5689955935892812
descartes,0.5689955935892812
late,0.5674143212900276
armistice,0.5665095065529053
algorithms,0.5665095065529053
acknowledge,0.5665095065529053
incorporation,0.5665095065529053
screen,0.5665095065529053
tertiary,0.5665095065529053
alpha,0.5665095065529053
visiting,0.5665095065529053
abundance,0.5665095065529053
collection,0.5665095065529053
dispute,0.5665095065529053
protesting,0.5665095065529053
willing,0.5665095065529053
imprisoned,0.5665095065529053
encoded,0.5665095065529053
greco,0.5665095065529053
guitar,0.5665095065529053
analyzed,0.5665095065529053
defined,0.5665095065529053
resolve,0.5665095065529053
one,0.5665095065529053
binary,0.5665095065529053
displays,0.5665095065529053
neutrality,0.5665095065529053
geographic,0.5665095065529053
early,0.5643551965664457
queen,0.5634844835144969
prior,0.5619679676924101
abandon,0.5608251769947301
connected,0.5599329467927561
television,0.5598741141720962
technologies,0.5587770161236656
immigration,0.5586293734521992
showing,0.5586293734521992
brass,0.5586293734521992
ridge,0.5586293734521992
graduated,0.5586293734521992
ancient,0.5586293734521992
breach,0.5586293734521992
tool,0.5586293734521992
stress,0.5586293734521992
statue,0.5586293734521992
progressive,0.5586293734521992
arrested,0.5586293734521992
documented,0.5586293734521992
policy,0.5580756318378279
ice,0.557438185027989
dialect,0.5566871218336586
listed,0.5564215672884281
joined,0.5558227377664953
business,0.5551059961787116
book,0.5550723528366577
gardens,0.5547781633412736
acceptance,0.5547781633412736
baroque,0.5547781633412736
tried,0.5538976334852962
unit,0.5535892391886774
video,0.5534970748388739
basic,0.5527751116679664
longest,0.5524951143251111
matches,0.5509844433017146
measures,0.5509844433017146
friends,0.5509844433017146
landmark,0.5501234060351945
cds,0.5500442656216225
orders,0.5500442656216225
constantine,0.5489544344250401
trademark,0.5489544344250401
kids,0.5489544344250401
ski,0.5489544344250401
exile,0.5489544344250401
objects,0.548486608843174
bible,0.547553154980007
administration,0.5472469471683307
charge,0.5438470949950822
inquiry,0.5435644431995964
tories,0.5435644431995964
peaceful,0.5435644431995964
exploration,0.5435644431995964
associations,0.5435644431995964
export,0.5435644431995964
crude,0.5435644431995964
marxist,0.5435644431995964
runner,0.5435644431995964
recognition,0.5435644431995964
examined,0.5435644431995964
visits,0.5435644431995964
jet,0.5435644431995964
republicans,0.5435644431995964
falls,0.5435644431995964
regarded,0.5435644431995964
ale,0.5435644431995964
runs,0.5435644431995964
caught,0.5435644431995964
tolerance,0.5435644431995964
birthday,0.5435644431995964
migrated,0.5435644431995964
professors,0.5435644431995964
characterized,0.5435644431995964
fleeing,0.5435644431995964
swan,0.5435644431995964
muse,0.5435644431995964
airline,0.5435644431995964
jobs,0.5435644431995964
insurance,0.5435644431995964
migratory,0.5435644431995964
persecution,0.5435644431995964
platform,0.5423905010390677
hindu,0.5411884030780174
image,0.5391576560200011
land,0.5382177725456814
satellite,0.5381734011616409
ended,0.5376540276217648
service,0.537599364193029
sequence,0.5373760853377336
understand,0.5373760853377336
cubism,0.537327202968811
avoid,0.5356968524652879
criminal,0.5349547231656377
colleges,0.5349547231656377
academy,0.5340042729285397
organic,0.5328350630342233
integrated,0.5328350630342233
imported,0.5328350630342233
charged,0.5328350630342233
flag,0.5326410910239552
germans,0.5321362270416111
civilization,0.531340014180167
dominic,0.531340014180167
disagreement,0.5304060778306042
excluded,0.5293608652873644
tomb,0.5293608652873644
analysis,0.5293608652873644
enemies,0.5293608652873644
poetry,0.52764232609436
lived,0.52764232609436
bishops,0.5266170655714281
classical,0.5256465442445717
facility,0.524805134842907
agriculture,0.524805134842907
keeping,0.5229784263810124
cultural,0.5227930876416768
cellulose,0.5225593745369408
flame,0.5225593745369408
references,0.5225593745369408
task,0.5225593745369408
geography,0.5225593745369408
deer,0.5225593745369408
acting,0.5225593745369408
contrary,0.5225593745369408
normal,0.5225593745369408
observations,0.5225593745369408
virtual,0.5225593745369408
titled,0.5225593745369408
cellular,0.5225593745369408
cinema,0.5225593745369408
seal,0.5225593745369408
designer,0.5225593745369408
technological,0.5225593745369408
silk,0.5225593745369408
charity,0.5225593745369408
escape,0.5225593745369408
conceived,0.5225593745369408
schedule,0.5225593745369408
introduction,0.5219490794046293
clear,0.5219490794046293
intended,0.5207375686265201
views,0.52033461578576
planet,0.5197027865043055
turkish,0.5197027865043055
agency,0.5197027865043055
novel,0.5193214270668458
credit,0.5188978124006426
music,0.5187219420920413
develop,0.5169925442968197
leibniz,0.5159469300074474
boundary,0.5159469300074474
participate,0.5159469300074474
obtain,0.5159469300074474
managing,0.5159469300074474
verb,0.5159469300074474
signals,0.5159469300074474
tribute,0.5159469300074474
departments,0.5159469300074474
services,0.5156078088633824
hunter,0.5152752514219615
beyonce,0.5152029044935668
used,0.5143267696344291
concerns,0.5140912790181235
educated,0.5131851787372753
communicate,0.512709142030877
democrats,0.512709142030877
bay,0.512709142030877
contact,0.5125672043322794
economic,0.511833847343163
brown,0.511639783631173
worst,0.5115779700152473
working,0.5113598910409443
changes,0.5113351532295534
annelids,0.5105750713538147
buried,0.5095157180881823
beer,0.5089701238768425
weapons,0.5073832090238992
line,0.5052191471242969
rooms,0.5048637698517882
sections,0.5048637698517882
ceramics,0.5032583347756457
heating,0.5032583347756457
called,0.5032583347756457
reptiles,0.5032583347756457
male,0.5032583347756457
competitions,0.5032583347756457
organize,0.5032583347756457
transportation,0.5032583347756457
romantic,0.5032583347756457
croatian,0.5032583347756457
talks,0.5032583347756457
pottery,0.5032583347756457
heated,0.5032583347756457
helped,0.5032583347756457
habitat,0.5032583347756457
kent,0.5032583347756457
plot,0.5032583347756457
operational,0.5032583347756457
characterize,0.5032583347756457
venture,0.5032583347756457
peer,0.5032583347756457
powers,0.5019972512713456
song,0.5009221357506699
ottomans,0.5007115883735379
tuberculosis,0.5007115883735379
ensure,0.5007115883735379
absorbed,0.5007115883735379
piracy,0.5007115883735379
asian,0.5006280595145071
tree,0.5004269841857644
vacuum,0.49858993434409105
march,0.4977382947323785
assist,0.49715018363696706
stages,0.49715018363696706
in,0.49653439577141034
game,0.4951734787020682
net,0.49418293484978865
sicily,0.49418293484978865
nuclear,0.49374523659011127
final,0.4936183409208358
sites,0.4921379905974296
nearby,0.49123734182433315
scope,0.49123734182433315
villa,0.49123734182433315
considered,0.48969003845675135
npo,0.4895386332002008
much,0.48902509793255333
philosophical,0.48890859144051524
fc,0.48890859144051524
austrian,0.48890859144051524
shape,0.48890859144051524
day,0.4881497666536495
commercial,0.4864229771888837
named,0.4863628733747777
politicians,0.4854607607459134
campuses,0.4854607607459134
advancement,0.4854607607459134
starts,0.4854607607459134
barrier,0.4854607607459134
experts,0.4854607607459134
measurements,0.4854607607459134
ring,0.4854607607459134
processed,0.4854607607459134
engineer,0.4854607607459134
joining,0.4854607607459134
universe,0.4854607607459134
feeling,0.4854607607459134
measuring,0.4854607607459134
cancelled,0.4854607607459134
refused,0.4835683750917698
crisis,0.4835683750917698
law,0.4834890528212701
colonial,0.4814233606752282
prices,0.4814233606752282
shell,0.4814233606752281
counties,0.4804334574529622
procedure,0.4798320236161285
surviving,0.4798320236161285
seeking,0.4798320236161285
laser,0.4798320236161285
gods,0.4798320236161285
estimated,0.4790223098554025
weather,0.4783958491645821
gregorian,0.4770713062193297
wealth,0.4770713062193297
high,0.4769534003758452
making,0.47543164626872064
judaism,0.47543164626872064
lights,0.4741327658091097
surface,0.4740692881394002
universities,0.47317097737242864
damage,0.47299536229314815
corruption,0.47299536229314815
funding,0.4725472219330292
knowledge,0.4714480944105985
grand,0.4709860926471875
isle,0.4689955935892812
protested,0.4689955935892812
residence,0.4689955935892812
stayed,0.4689955935892812
graphic,0.4689955935892812
compass,0.4689955935892812
criteria,0.4689955935892812
movement,0.4689955935892812
hop,0.4689955935892812
awareness,0.4689955935892812
porter,0.4689955935892812
artistic,0.4689955935892812
seventh,0.4689955935892812
psychology,0.4689955935892812
borough,0.4689955935892812
declining,0.4689955935892812
jubilee,0.4689955935892812
closing,0.4689955935892812
thuringian,0.4689955935892812
r&b,0.4689955935892812
pair,0.4689955935892812
solve,0.46816664055233254
qing,0.4679853854409966
northwestern,0.46718080452717253
aircraft,0.46718080452717253
article,0.46417419383209374
following,0.464114075214175
jurisdiction,0.46274905857817394
scientific,0.46206632763553934
steel,0.46121604051390946
output,0.4606082846084606
actor,0.46025742959870297
minor,0.458835540389087
consoles,0.4586858162005403
page,0.4586858162005403
regime,0.4566836315394428
turkey,0.4558314584408234
principles,0.4558314584408234
domestic,0.4553595475852388
flat,0.45502065977946415
slave,0.4541809839341412
submit,0.4537163391869448
